source,domain,item,prior_weight,horizon,control,graph_mean,control_mean,S_graph,graph_prior_loss_mean,D_dX_norm_true,D_dX_norm_control,gap_D_dX_norm_control_minus_true,D_X_norm_true,D_X_norm_control,gap_D_X_norm_control_minus_true,gap_R_low_dX_2_true_minus_control,gap_R_low_dX_4_true_minus_control,gap_R_low_dX_8_true_minus_control,gap_R_low_X_2_true_minus_control,gap_R_low_X_4_true_minus_control,gap_R_low_X_8_true_minus_control,gap_trace_control_minus_true,gap_frobenius_control_minus_true,gap_lambda_max_control_minus_true,gap_spectral_gap_control_minus_true
cycle4_ho_lambda_robustness,HO,lattice,0.001,16,permuted_graph,0.011704304669466285,0.010325938004017291,-0.0013783666654489934,0.23879347311125862,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle4_ho_lambda_robustness,HO,lattice,0.001,32,permuted_graph,0.03807518496695492,0.02849635117066403,-0.009578833796290886,0.23879347311125862,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle4_ho_lambda_robustness,HO,lattice,0.001,16,random_graph,0.011704304669466285,0.01034629004748745,-0.0013580146219788342,0.23879347311125862,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle4_ho_lambda_robustness,HO,lattice,0.001,32,random_graph,0.03807518496695492,0.030137518731256325,-0.007937666235698592,0.23879347311125862,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle4_ho_lambda_robustness,HO,lattice,0.005,16,permuted_graph,0.008218464072948942,0.006235998621883077,-0.0019824654510658653,0.08222644870445407,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle4_ho_lambda_robustness,HO,lattice,0.005,32,permuted_graph,0.021946951915096078,0.017116962725089658,-0.00482998919000642,0.08222644870445407,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle4_ho_lambda_robustness,HO,lattice,0.005,16,random_graph,0.008218464072948942,0.006466486096744321,-0.0017519779762046207,0.08222644870445407,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle4_ho_lambda_robustness,HO,lattice,0.005,32,random_graph,0.021946951915096078,0.019401063948559265,-0.0025458879665368125,0.08222644870445407,4.32502980859757,3.5560444615377333,-0.7689853470598367,2.495661704050937,3.5649356018121563,1.0692738977612195,-0.016211748947078358,-0.02903512970406795,-0.07268295758361551,0.0458040164326151,0.20342043796268738,0.21387845400710626,0.0,2.692696333167504,2.4799301937411533,-0.10596337712375947
cycle4_ho_lambda_robustness,HO,lattice,0.01,16,permuted_graph,0.005692990018158324,0.003632022268397527,-0.002060967749760797,0.05018186044655051,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
cycle4_ho_lambda_robustness,HO,lattice,0.01,32,permuted_graph,0.018150128049051598,0.009310641487698175,-0.008839486561353423,0.05018186044655051,4.32502980859757,3.572608426219,-0.7524213823785701,2.495661704050937,3.5291063656156627,1.033444661564726,-0.011168479929966913,-0.027103516507585593,-0.07215149524573847,0.05081264258635587,0.20339889525463312,0.21172597623990885,0.0,-7.105427357601002e-15,0.0,0.0
