duplicate_key,kept_source_file,removed_source_file,experiment_name,prior,seed,horizon,metric_value,reason
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=1|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,1,4,0.051131378840655085,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=1|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,1,4,0.051131378840655085,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=1|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,1,8,0.09096519701182842,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=1|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,1,8,0.09096519701182842,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=1|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,1,16,0.2420923438668251,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=1|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,1,16,0.2420923438668251,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=2|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,2,1,0.040379529506899416,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=2|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,2,1,0.040379529506899416,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=2|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,2,2,0.03926141838543117,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=2|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,2,2,0.03926141838543117,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=2|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,2,4,0.04662059341557324,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=2|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,2,4,0.04662059341557324,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=2|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,2,8,0.05835715791210532,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=2|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,2,8,0.05835715791210532,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=2|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,2,16,0.08560729451477528,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=2|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,2,16,0.08560729451477528,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=3|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,3,1,0.03944240702316165,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=3|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,3,1,0.03944240702316165,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=3|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,3,2,0.04392134204506874,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=3|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,3,2,0.04392134204506874,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=3|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,3,4,0.041792786358855666,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=3|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,3,4,0.041792786358855666,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=3|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,3,8,0.04828109934926033,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=3|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,3,8,0.04828109934926033,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=3|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,3,16,0.0664119597710669,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=3|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,3,16,0.0664119597710669,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=4|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,4,1,0.04089166883612052,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=4|horizon=1|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,4,1,0.04089166883612052,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=4|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,4,2,0.04122403075452894,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=4|horizon=2|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,4,2,0.04122403075452894,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=4|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,4,4,0.045163422077894214,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=4|horizon=4|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,4,4,0.045163422077894214,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=4|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,4,8,0.05889977568760514,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=4|horizon=8|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,4,8,0.05889977568760514,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=4|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_restart_20260422_214952.json,rmd17_aspirin_10seed,spectral,4,16,0.09930598758161067,duplicate rollout_error row; kept status=ok
experiment_name=rmd17_aspirin_10seed|molecule=aspirin|encoder=flat|prior=spectral|prior_weight=0.1|laplacian_mode=|seed=4|horizon=16|metric_name=rollout_error,rmd17_aspirin_10seed_results.json,rmd17_aspirin_10seed_results.pre_resume_20260422_221851.json,rmd17_aspirin_10seed,spectral,4,16,0.09930598758161067,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=0|horizon=1|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,euclidean,0,1,0.04092739261686802,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=0|horizon=16|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,euclidean,0,16,7.626148157119751,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=0|horizon=2|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,euclidean,0,2,0.07578442208468913,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=0|horizon=4|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,euclidean,0,4,0.1947791039943695,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=0|horizon=8|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,euclidean,0,8,1.317885068655014,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=none|prior_weight=0.0|laplacian_mode=|seed=0|horizon=1|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,none,0,1,0.038894522078335284,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=none|prior_weight=0.0|laplacian_mode=|seed=0|horizon=16|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,none,0,16,2.414501591324806,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=none|prior_weight=0.0|laplacian_mode=|seed=0|horizon=2|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,none,0,2,0.06286024384200573,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=none|prior_weight=0.0|laplacian_mode=|seed=0|horizon=4|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,none,0,4,0.1116056576371193,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=none|prior_weight=0.0|laplacian_mode=|seed=0|horizon=8|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,none,0,8,0.2625682491064072,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=spectral|prior_weight=0.01|laplacian_mode=|seed=0|horizon=1|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,spectral,0,1,0.024549002591520548,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=spectral|prior_weight=0.01|laplacian_mode=|seed=0|horizon=16|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,spectral,0,16,0.8832540398836136,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=spectral|prior_weight=0.01|laplacian_mode=|seed=0|horizon=2|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,spectral,0,2,0.04492182269692421,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=spectral|prior_weight=0.01|laplacian_mode=|seed=0|horizon=4|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,spectral,0,4,0.0764281465113163,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_hypergraph_10seed|molecule=|encoder=hypergraph|prior=spectral|prior_weight=0.01|laplacian_mode=|seed=0|horizon=8|metric_name=rollout_error,validation_10seed_hypergraph.json,validation_10seed_hypergraph_200ep.json,wolfram_hypergraph_10seed,spectral,0,8,0.13472710728645323,duplicate rollout_error row; kept shortest source_file after status/source_state tie
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=0|horizon=1|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,euclidean,0,1,0.005500175058841705,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=1|horizon=1|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,euclidean,1,1,0.006066789850592613,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=0|horizon=16|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,euclidean,0,16,0.04428412392735481,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=1|horizon=16|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,euclidean,1,16,0.056038640439510345,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=0|horizon=2|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,euclidean,0,2,0.0073877377435564995,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=1|horizon=2|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,euclidean,1,2,0.008707485161721706,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=0|horizon=4|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,euclidean,0,4,0.01534106396138668,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=1|horizon=4|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,euclidean,1,4,0.02249828167259693,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=0|horizon=8|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,euclidean,0,8,0.027123073115944862,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=euclidean|prior_weight=0.01|laplacian_mode=|seed=1|horizon=8|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,euclidean,1,8,0.03802362084388733,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=none|prior_weight=0.0|laplacian_mode=|seed=0|horizon=1|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,none,0,1,0.0018083564937114716,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=none|prior_weight=0.0|laplacian_mode=|seed=1|horizon=1|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,none,1,1,0.006368814967572689,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=none|prior_weight=0.0|laplacian_mode=|seed=0|horizon=16|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,none,0,16,0.04923725128173828,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=none|prior_weight=0.0|laplacian_mode=|seed=1|horizon=16|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,none,1,16,0.170291468501091,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=none|prior_weight=0.0|laplacian_mode=|seed=0|horizon=2|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,none,0,2,0.003555651055648923,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=none|prior_weight=0.0|laplacian_mode=|seed=1|horizon=2|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,none,1,2,0.01335984468460083,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=none|prior_weight=0.0|laplacian_mode=|seed=0|horizon=4|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,none,0,4,0.007970988750457764,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=none|prior_weight=0.0|laplacian_mode=|seed=1|horizon=4|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,none,1,4,0.034422896802425385,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=none|prior_weight=0.0|laplacian_mode=|seed=0|horizon=8|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,none,0,8,0.017149053514003754,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=none|prior_weight=0.0|laplacian_mode=|seed=1|horizon=8|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,none,1,8,0.06639696657657623,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=spectral|prior_weight=0.01|laplacian_mode=|seed=0|horizon=1|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,spectral,0,1,0.0029990922193974257,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=spectral|prior_weight=0.01|laplacian_mode=|seed=1|horizon=1|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,spectral,1,1,0.003683590330183506,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=spectral|prior_weight=0.01|laplacian_mode=|seed=0|horizon=16|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,spectral,0,16,0.06530684977769852,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=spectral|prior_weight=0.01|laplacian_mode=|seed=1|horizon=16|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,spectral,1,16,3.4857075214385986,duplicate rollout_error row; kept status=ok
experiment_name=wolfram_flat_10seed_200ep|molecule=|encoder=flat|prior=spectral|prior_weight=0.01|laplacian_mode=|seed=0|horizon=2|metric_name=rollout_error,validation_wolfram_flat_10seed_200ep.json,validation_wolfram_flat_10seed_200ep.pre_restart_20260422_214952.json,wolfram_flat_10seed_200ep,spectral,0,2,0.012915359809994698,duplicate rollout_error row; kept status=ok
